
 Lista de Imóveis da Caixa;;Data de geração:;19/05/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso

 8444418751596 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DA BARRAGEM V ;QUADRA 10, N. SN, Apto 01, TÉRREO LT 22 RUA BARTOLOMEU ;86.648,52;148.000,00;41.46;Não;Apartamento, 0.00 de área total, 60.08 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418751596
 8444435511131 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DA BARRAGEM V ;QUADRA QUADRA 24, N. SN, Apto 103, LT 35 RUA 08 ;87.819,45;150.000,00;41.46;Não;Apartamento, 61.72 de área total, 55.15 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444435511131
 8444408510804 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DA BARRAGEM VI ;QUADRA 69, N. SN, LT 31-G RUA 18 ;81.964,82;140.000,00;41.46;Não;Casa, 56.20 de área total, 56.20 de área privativa, 300.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408510804
 8787703401150 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DA BARRAGEM VI ;QUADRA 72, N. SN, Apto 102, LT 06 RUA 18 LOT JD DA BARRAGEM 6 ;90.161,30;154.000,00;41.46;Não;Apartamento, 76.23 de área total, 63.73 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703401150
 8444401793398 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA II ;RUA CACHOEIRA DE GOIAS, N. SN, LOTE 20 QUADRA 25 ;89.575,84;153.000,00;41.46;Não;Casa, 62.47 de área total, 62.47 de área privativa, 219.92 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401793398
 8444417073721 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA II ;AVENIDA SANTA HELENA, N. SN, Apto 105, LT 18, QD 24 ;81.964,82;140.000,00;41.46;Não;Apartamento, 99.29 de área total, 59.28 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417073721
 8444420672983 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA II ;RUA JOVIANIA, N. SN, Apto 102, QD 40 LT 12 ;88.404,91;151.000,00;41.46;Não;Apartamento, 67.36 de área total, 60.87 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420672983
 8555517897043 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA II ;RUA IVOLÂNDIA, N. SN, LOTE 01 A-1 QD 24 ;89.575,84;153.000,00;41.46;Não;Casa, 68.71 de área total, 68.71 de área privativa, 240.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555517897043
 8444400234328 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA IV ;RUA 04, N. SN, LOTE 17 QD 97 ;81.379,36;139.000,00;41.46;Não;Casa, 58.81 de área total, 58.81 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400234328
 8444427331782 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA IV ;RUA 04, N. SN, LT 16 QD 97 ;90.746,77;155.000,00;41.46;Não;Casa, 74.72 de área total, 74.72 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427331782
 8787711323635 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA IV ;RUA COQUEIRO, N. SN, Apto 202A, LT 40, QD 18, BL A ;84.892,14;145.000,00;41.46;Não;Apartamento, 55.49 de área total, 45.72 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711323635
 8444425001459 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 09 ;QUADRA 70 CONJUNTO B, N. SN, Apto 102, LT45, CJ B, ST 09, RUA TOCANTINS ;85.477,60;146.000,00;41.46;Não;Apartamento, 113.13 de área total, 65.30 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425001459
 8444430658010 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 09 ;QD 97 CJ A ST 09, N. SN, Apto 201, LT16A  RUA AMAZONAS ;84.892,14;145.000,00;41.46;Não;Apartamento, 58.10 de área total, 52.81 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430658010
 8444431387134 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 09 ;RUA 09, N. SN, Apto 205, LOTE 18 QUADRA 71C ONJUNTO B ;90.746,77;155.000,00;41.46;Não;Apartamento, 50.02 de área total, 50.02 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444431387134
 8444431583529 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 09 ;QUADRA 71 CONJUNTO B, N. SN, Apto 204, LT 18 CJ B ;85.477,60;146.000,00;41.46;Não;Apartamento, 51.66 de área total, 51.66 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444431583529
 8444434874052 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 09 ;QUADRA 97 (RUA AMAZONAS), N. SN, Apto 204, LT 06-B CONJUNTO A ;90.161,30;154.000,00;41.46;Não;Apartamento, 70.59 de área total, 49.60 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434874052
 8444416769323 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 10 ;LT AV-3-A3, N. SN, Apto 101, ST 10 RUA TOCANTINS ;82.550,28;141.000,00;41.46;Não;Apartamento, 62.44 de área total, 55.58 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416769323
 8444425231349 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 10 ;QUADRA 109 CONJUNTO A, N. SN, Apto 203, SETOR10 LT04 RUA ARAGUAIA ;84.306,67;144.000,00;41.46;Não;Apartamento, 77.76 de área total, 57.62 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425231349
 8444425321941 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 10 ;QUADRA 109, N. SN, Apto 105, LT 15 CJ A RUA 09 ;88.990,38;152.000,00;41.46;Não;Apartamento, 65.71 de área total, 59.31 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425321941
 8444426764421 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 10 ;QUADRA 103 CONJUNTO A, N. SN, SOBRADO 01 LT 57 RUA 08 ;87.819,45;150.000,00;41.46;Não;Sobrado, 69.81 de área total, 69.81 de área privativa, 75.88 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426764421
 8444428304878 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 10 ;QUADRA 112 CONJUNTO B, N. SN, Apto 104, RUA AMAZONAS LT 19A CONJ B ;85.477,60;146.000,00;41.46;Não;Apartamento, 62.20 de área total, 56.97 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428304878
 8444429913959 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 10 ;QUADRA 111, N. SN, Apto 102, LT 29, CJ A, SETOR 10, RUA 09 ;84.365,22;144.100,00;41.46;Não;Apartamento, 72.28 de área total, 50.60 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429913959
 8444413881572 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 11 ;QUADRA 93 (RUA RIO VERDE), N. SN, Apto 102, TÉRREO LT 7-B CONJUNTO B ;85.477,60;146.000,00;41.46;Não;Apartamento, 108.19 de área total, 65.42 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413881572
 8444422900800 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 11 ;QUADRA 85, N. SN, Apto 202, CJ A BL D LT 11 RUA 38 ;87.819,45;150.000,00;41.46;Não;Apartamento, 69.85 de área total, 69.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422900800
 8444422900878 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 11 ;RUA 39, N. SN, LT 11 QD 85A ;87.819,45;150.000,00;41.46;Não;Casa, 0.00 de área total, 63.00 de área privativa, 89.28 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422900878
 8444423646525 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 11 ;QUADRA 91, N. SN, CS 12 LT 05A-11 CJ A AVENIDA 05 ;88.990,38;152.000,00;41.46;Não;Casa, 98.47 de área total, 68.58 de área privativa, 122.51 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423646525
 8444425817599 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 11 ;QUADRA 85 CONJUNTO A, N. SN, Apto 102, BLN LT11 RUA 38 ;81.964,82;140.000,00;41.46;Não;Apartamento, 69.85 de área total, 69.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425817599
 8444428074449 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 11 ;QUADRA 93 CONJUNTO B, N. S/N, Apto 102, LT 22-B, AVENIDA I ;84.892,14;145.000,00;41.46;Não;Apartamento, 87.21 de área total, 53.19 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428074449
 8444433748320 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 11 ;QUADRA 95 CONJUNTO B, N. SN, Apto 202, LT 17-A RUA RIO VERDE ;89.283,11;152.500,00;41.46;Não;Apartamento, 52.19 de área total, 49.50 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433748320
 8444419682245 ;GO ;AGUAS LINDAS DE GOIAS ;MANSOES CAMARGO ;QUADRA 8, N. SN, Apto 201, LT 25A RUA 5 VG 04 ;87.526,72;149.500,00;41.46;Não;Apartamento, 160.70 de área total, 68.24 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419682245
 8555513321473 ;GO ;AGUAS LINDAS DE GOIAS ;MANSOES ODISSEIA ;QUADRA 15B, N. SN, LT 22A 7 AR 10 ;84.306,67;144.000,00;41.46;Não;Casa, 69.96 de área total, 69.96 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555513321473
 8444412403197 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM SANTA LUCIA ;QUADRA 04, N. SN, Apto 302, BL A LT 12-D RUA PAU BRASIL ;83.721,21;143.000,00;41.46;Não;Apartamento, 66.23 de área total, 52.97 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412403197
 8444416739831 ;GO ;AGUAS LINDAS DE GOIAS ;CHACARAS QUEDAS DO DESCOBERTO ; RUA 34, N. SN, QD 48, CHAC 1163, CS C ;87.819,45;150.000,00;41.46;Não;Casa, 69.73 de área total, 69.73 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416739831
 8444417141441 ;GO ;AGUAS LINDAS DE GOIAS ;CHACARAS QUEDAS DO DESCOBERTO ;QUADRA 31, N. SN, Apto 203, LT 621, RUA 31, 1º PAV ;89.575,84;153.000,00;41.46;Não;Apartamento, 88.37 de área total, 58.06 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417141441
 8444422474127 ;GO ;AGUAS LINDAS DE GOIAS ;CHACARAS QUEDAS DO DESCOBERTO ;QUADRA 40, N. SN, CS E CH 887 RUA 30 ;87.233,99;149.000,00;41.46;Não;Casa, 60.96 de área total, 60.96 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422474127
 8444427048363 ;GO ;AGUAS LINDAS DE GOIAS ;CHACARAS QUEDAS DO DESCOBERTO ;AVENIDA SEM DENOMINAÇAO, N. SN, Apto 202, LOTE 696A QD 34 ;85.477,60;146.000,00;41.46;Não;Apartamento, 90.83 de área total, 59.01 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427048363
 8444429651814 ;GO ;AGUAS LINDAS DE GOIAS ;CHACARAS QUEDAS DO DESCOBERTO ;QUADRA 48 (FRENTE COM A RUA PAZ E BEM), N. SN, Apto 101, MODULO A LT 11A QD 48 VG 101 ;90.746,77;155.000,00;41.46;Não;Apartamento, 85.86 de área total, 59.08 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429651814
 8444432759000 ;GO ;AGUAS LINDAS DE GOIAS ;CHACARAS QUEDAS DO DESCOBERTO ;QUADRA 39 (RUA 30), N. SN, Apto 103, LT 864-A QD 39 ;81.964,82;140.000,00;41.46;Não;Apartamento, 53.36 de área total, 48.88 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432759000
 8787706989930 ;GO ;AGUAS LINDAS DE GOIAS ;RESIDENCIAL BOA VISTA ;QUADRA 08, N. SN, LT28 RUA J ;90.746,77;155.000,00;41.46;Não;Casa, 98.47 de área total, 69.00 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706989930
 8444425710271 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AGUAS LINDAS ;QUADRA 06, N. 0, LT 06, RUA DOIS, SOBRADO 10 ;84.306,67;144.000,00;41.46;Não;Sobrado, 69.98 de área total, 69.98 de área privativa, 107.49 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425710271
 8444429682680 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AGUAS LINDAS ;QUADRA 05, N. SN, LT 01A-7 RUA 02 ;86.648,52;148.000,00;41.46;Não;Casa, 147.48 de área total, 59.64 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429682680
 8444415037256 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 01 ;QUADRA 54, N. SN, Apto 203, LT 33, CJ A ;94.755,95;161.500,00;41.33;Não;Apartamento, 0.00 de área total, 52.51 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415037256
 8444406089680 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DA BARRAGEM VI ;R 04, N. SN, LT 40 - QD 49 ;93.875,86;160.000,00;41.33;Não;Casa, 69.68 de área total, 69.68 de área privativa, 360.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406089680
 8444434005755 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 10 ;QUADRA 111 CONJUNTO B, N. SN, Apto 201, LT 15 CJ B PAV SUPERIOR ;115.503,42;196.000,00;41.07;Não;Apartamento, 62.87 de área total, 55.82 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434005755
 8444429193328 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 11 ;QUADRA 89 CONJUNTO A, N. SN, RUA 06 LT 09 CJ A DUPLEX 14 ;122.280,40;207.500,00;41.07;Não;Casa, 124.78 de área total, 68.58 de área privativa, 94.78 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429193328
 1444421251517 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 07 ;RUA 26, N. SN, CS 10, 19A-2, QD 61, SETOR 07 ;168.011,98;285.000,00;41.05;Sim;Casa, 119.78 de área total, 119.78 de área privativa, 146.97 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444421251517
 1444418181767 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DA BARRAGEM III ;QUADRA 2A, N. SN, RUA 01 DUPLEX 02 LT 20 ;324.233,65;550.000,00;41.05;Sim;Casa, 144.59 de área total, 130.90 de área privativa, 150.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418181767
 8444400630924 ;GO ;AGUAS LINDAS DE GOIAS ;CHACARAS COIMBRA ;Q B LOTE 08 CASA, N. 02, ;93.629,95;158.000,00;40.75;Não;Casa, 0.00 de área total, 64.75 de área privativa, 136.36 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400630924
 8787713497037 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 08 ;RUA 06, N. SN, Apto 103, BLOCO A LOTE 15 QUADRA 23 CONJUNTO A ;100.741,08;170.000,00;40.75;Não;Apartamento, 81.59 de área total, 73.69 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713497037
 8444414632754 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 02 ;RUA ARAGUAIA, N. SN, Apto 01, QD 43, LT 12, CJ A SETOR 02 ;97.778,11;165.000,00;40.75;Não;Apartamento, 55.43 de área total, 55.43 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414632754
 8444420568159 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 02 ;RUA ARAGUAIA, N. SN, Apto 103, QD 43 CJ B LT 03 ;98.074,41;165.500,00;40.75;Não;Apartamento, 100.98 de área total, 57.05 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420568159
 8444422758699 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 02 ;QUADRA 38 CONJUNTO B, N. SN, Apto 203, LT 53 RUA TOCANTINS ;97.778,11;165.000,00;40.75;Não;Apartamento, 108.76 de área total, 67.47 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422758699
 8444424163463 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 02 ;QD 37, N. SN, Apto 202, LT 31 CJ A ;97.778,11;165.000,00;40.75;Não;Apartamento, 74.35 de área total, 54.62 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424163463
 8444426268831 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 02 ;RUA TOCANTINS, N. SN, Apto 201, BL B, LT 43, QD 38, CJ B, ST 02 ;99.555,89;168.000,00;40.75;Não;Apartamento, 94.10 de área total, 67.58 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426268831
 8444435049357 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 02 ;RUA 09, N. SN, Apto 302, LT 16, QD 39, CJ B ;94.815,14;160.000,00;40.75;Não;Apartamento, 63.06 de área total, 55.62 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444435049357
 8444404155031 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 03 ;QUADRA 21 CONJUNTO B, N. SN, CS D, LT 38, SETOR 03 ;104.296,65;176.000,00;40.75;Não;Casa, 62.18 de área total, 62.18 de área privativa, 207.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404155031
